id	time	text	tags
722451858644709377	1461080920000	Sedlčany. Obrovská převaha občanů, kteří přišli debatovat, nad těmi, kteří se projevují jen řevem. #revbezargumentu https://t.co/hWm0PQKvr8	prazska kavarna,opozice
722428280863866880	1461075298000	Média vrní nad pražskou delegací, která se početně nemohla rovnat s těmi, kdo přišli skutečně debatovat. Důkaz? Snímky i přenos. #novazbran	prazska kavarna,opozice,media
722421504424677376	1461073683000	Setkání bez uprchlé pražské delegace. "Děkuji všem, kdo přišli. A neděkuji těm, kdo utekli," uvedl pan prezident. https://t.co/gglqE5WN8m	prazska kavarna,opozice
722419709661093888	1461073255000	Pražská delegace nás opustila. #konecrevu	prazska kavarna,opozice
722416962035388416	1461072600000	Pražské delegaci v Berouně se nelíbí, že pan prezident hájí národní zájmy. #revbezargumentu	prazska kavarna,opozice
722415525087854592	1461072257000	Setkání s občany v Berouně. Pan prezident přivítal též delegaci z Prahy. https://t.co/m1WCeCfEvt	prazska kavarna,opozice
722408402446598144	1461070559000	S CK Pražská kavárna přijela i mini delegace s tibetskou a ukrajinskou vlajkou. Už za chvíli přímý přenos z Berouna. https://t.co/rCbCHBRcpd	prazska kavarna,opozice
722386349416914946	1461065301000	Do Berouna míří zájezd CK Pražská kavárna. Těšíme se na dotazy. Setkání na berounském náměstí živě přes aplikaci Periscope.	prazska kavarna,opozice
721222310108217345	1460787773000	Více Čechů by si přálo demisi premiéra Bohuslava Sobotky (ČSSD) a celé vlády než odchod prezidenta Miloše Zemana: https://t.co/ckBlN6l2Ig	bohuslav sobotka,vlada,opozice
720362831187742720	1460582857000	Česká republika je suverénní sebevědomou zemí, a na tom nezmění nic ani zpráva z Washingtonu: https://t.co/vRMKQtPnAy	john kerry,usa
719891892167712768	1460470576000	Je třeba odlišit lidi, kteří svobodně vyjadřují názor od různých Kalousků, kteří se zviditelňují šaškovskými akcemi: https://t.co/opLzsLXi2b	miroslav kalousek,top09,opozice
719891314364563456	1460470438000	Je špatný ten, kdo se bojí vyjádřit svoji úctu jenom proto, aby ho často podplacená média neznemožnila: https://t.co/ApIMOt1wF2	media
718882563926921217	1460229934000	Angažovaní umělci. 1948, 1977 a teď 2016. Třeba opět uspořádají seanci v Národním divadle a budou podepisovat prezenční listinu.	lenka dusilova,david koller,klara vytiskova,umelci,opozice
718750648368558080	1460198482000	První standartu prezidenta republiky pošpinili nacisté. A pak "umělci". Za svými slovy si stojím. Je to fašizace: https://t.co/liIGWT6fBe	ztohoven,opozice,umelci,fasizace
717698208231788545	1459947561000	Pan prezident kvóty tvrdě odmítá a bude tvrdě odmítat. To platí i pro kvóty přestrojené. Vůči této bruselské jezince musí zaznít hlasité NE.	eu,migrace,kvoty
717343355940814848	1459862958000	Zemanových 62 procent. Kdo z vás to má? https://t.co/JLGfjekuHt	opozice
717329200475160576	1459859583000	Policie si zvala demonstranty proti Zemanovi, nakonec navrhla potrestat příznivce prezidenta. Co na to TOP 09 a ODS? Policejní stát?	top09,ods,opozice
717294826547503104	1459851387000	Snaha TOP 09, ODS a médií udělat z pana prezidenta totalitáře je směšná. Oponenty v Bochově pan prezident osobně pozval na diskusi.	top09,ods,media,opozice
717004019810623488	1459782054000	Paní učitelka Tykalová není schopna studentům odpovědět. Řešení je jednoduché. Prosím její studenty - zašlete svůj dotaz na můj mail!	lucie tykalova,akademici
716677856936534018	1459704290000	TOP 09 už podpořila neonacisty z praporu Azov, podpora zabijáků z praporu Ajdar tedy nepřekvapuje: https://t.co/FeJE8e6rum	jaromir stetina,top09
716649335132389376	1459697490000	Pan premiér už získal podporu TOP 09, nyní i ODS: https://t.co/4wlkObpX6e	bohuslav sobotka,top09,ods,opozice
716557094292496385	1459675498000	Fanatičtí antizemanovci, kteří stále sní o Karlovi na Hradě, jen vyměnili červené karty za tibetské vlajky. O lidská práva jim vůbec nejde.	opozice,aktivisti
716556583178747904	1459675377000	Pokrytectví a účelovost jednání českých "aktivistů" odhaluje video v článku: https://t.co/OCeAovqnIg	opozice,aktivisti
715859282546335744	1459509127000	Nebohý čestný předseda TOP 09. Už je toto mu zůstalo... https://t.co/fL0oWbp4tU	top09,miroslav kalousek,karel schwarzenberg,opozice
715068824664588288	1459320667000	Po aktivu známého bojovníka za lidská práva M. Kalouska si ideová úderka uspořádala ve 2 hod. ráno promítání. Nedůležité a nezajímavé.	miroslav kalousek,opozice,top09
715055524551766016	1459317496000	Vrchol aktivistických novinářských orgií je zde. Podle P. Zídka z LN není největším nebezpečím pro Západ tzv. Islámský stát, ale Čína.	petr zidek,lidove noviny,lidovky.cz,media
714852935218425857	1459269195000	TOP 09 pořádá v Loretánské ul. předvolební mítink za účasti všech svých voličů. Policie postupuje profesionálně a nenechává se vyprovokovat.	top09,opozice
714430054802042880	1459168373000	Plnou politickou odpovědnost za řádění fašizující lůzy, která napadá Číňany v Praze, nese TOP 09.	top09,opozice,fasizace
714383789783457792	1459157342000	Pan prezident narovnal České republice páteř a vrátil zemi hrdost po smutném období lokajského čecháčkovského přikrčení v režii TOP 09.	top09,opozice
713835749855084544	1459026679000	Hrůza! USA! New York! Kde je Bursík? Kde Kalousek? A kde černá barva? https://t.co/ss0bDKjzXH	martin bursik,miroslav kalousek,usa,new york,opozice,tibet
713822039493251072	1459023411000	Fašizující čecháčci dělají ostudu v zahraničí u našich spojenců, kteří prezidenta ČLR vítali s úctou: https://t.co/2wtbvpvh9X	opozice,fasizace
713807769313419265	1459020008000	Pohádka o Mirkovi a ČLR, vzor 2012. EKONOM: Kalouskův známý Kuzmiak v Šanghaji přebírá funkci generálního konzula - https://t.co/g4EacxadJr	miroslav kalousek,michal kuzmiak,top09,opozice
713742131362402305	1459004359000	Rozdíl mezi A. B. Bartošem a těmi, kteří zneuctili standartu prezidenta republiky a státní vlajky v Praze = 0.	ztohoven,umelci,opozice
713652960870457344	1458983099000	Poškozování státních vlajek nás vrací do doby druhé republiky, tedy do doby, kdy řádili fašizující čecháčci.	top09,opozice,druha republika,fasizace
713652295070781440	1458982940000	Politickou a morální odpovědnost za vandalismus v Praze nese výhradně TOP 09, jejíž starosta Prahy 6 takové počínání posvětil.	top09,opozice
713435764651122689	1458931315000	Karel Schwarzenberg: My jsme nikdy, ani já, přes všechno přátelství s dalajlámou, neuznali tibetskou vládu v exilu.	karel schwarzenberg,top09,opozice
713314979756294144	1458902518000	Starosta Prahy 6 svými hysterickými výlevy dělá ostudu České republice. Extremizace TOP 09 pokročila.	top09,opozice,ondrej kolar
712620103502852096	1458736847000	Svět Pražské kavárny se hroutí: https://t.co/GxPjnmaDkV	prazska kavarna,opozice
712395749045174273	1458683356000	Zuřící Pražské kavárně připomínám návštěvu prez. ČLR ve Velké Británii: Na počest čínského hosta zazněla slavnostní dělostřelecká salva.	prazska kavarna,opozice
708396404511793152	1457729838000	Miroslav Kalousek byl vždy starý praktik. https://t.co/9nxf48ch3L	miroslav kalousek,top09,opozice
708268740002107392	1457699401000	TOP 09 pořádá den plný vzpomínek. Budiž tedy. Rok 2006: Kalousek je pro vládu s ČSSD tolerovanou komunisty - https://t.co/ATrkqnNfk4	top09,cssd,miroslav kalousek,opozice
707652310919471105	1457552433000	Možná společně vyhlásí fatvu panu prezidentovi: https://t.co/41hXFWfVrI	islam,andrew shapiro,alrawi,opozice
707333792445374467	1457476492000	E. Tabery jen projevil neznalost flexibilního vývoje názorů F. Peroutky. V roce 1938 psal o loajálním poměru k nacistickému Německu.	erik tabery,media,respekt,ferdinand peroutka
706880567569154048	1457368435000	Karel Schwarzenberg nemluví pravdu. V neděli byl Hrad otevřen veřejnosti, jako vždy. Areál Hradu navštívilo na 18 000 lidí.	top09,karel schwarzenberg
706566543384125440	1457293565000	Tato kampaň vytvořila ve společnosti takovou atmosféru, která pomohla právě panu Kotlebovi dostat se do parlamentu: https://t.co/OzWFs1kB0W	media,opozice
706439136106958848	1457263189000	Ubožáci, kteří stojí za touto akcí, si neuvědomují, že nejvíce uráží právě Ferdinanda Peroutku: https://t.co/vcN69XXzjl	ferdinand peroutka,umelci,opozice
705510262095400960	1457041728000	P.Dostál:Dokonce jsem se dočetl, že veliký český novinář Peroutka o Hitlerovi ve 30. letech řekl, že je to gentleman, že se určitě dohodnou.	pavel dostal,ferdinand peroutka
705444383894675457	1457026022000	3/3 Zároveň mohu ujistit - pan prezident si náhubek nasadit nenechá. Bude otevřeně hovořit o nebezpečí, které představuje migrační krize.	opozice,senat,senatori,migrace
705444302651047938	1457026002000	2/3 Ačkoliv je usnesení jen antizemanovským folklórem, dobrá zpráva pro senátory: Pan prezident společnost spojuje, má podporu 70 % občanů.	opozice,senat,senatori
705444229317861376	1457025985000	1/3 Pan prezident byl zvolen v přímé volbě občany naší země. Nikoliv senátory. Od občanů se odvíjí mandát pana prezidenta.	opozice,senat,senatori
705074319844577280	1456937792000	V roce 2013 režisér J. Látal veřejně vyzýval k volbě K. Schwarzenberga nebo J. Dienstbiera. Všichni tři dodnes prohru nerozdýchali.	jan latal,umelci,karel schwarzenberg,jiri dienstbier,opozice
705068051948052480	1456936297000	Dílo pana "režiséra" mi připomíná "vtipy" v protektorátním plátku Ejhle, které útočily na Jana Masaryka: https://t.co/Z4wgC2fx3h	jan latal,umelci
705065627950653440	1456935719000	Antizemanovcům došly argumenty, podporu veřejnosti nemají. Nasazují tedy angažované umělce a "odborníky", kteří otravují ovzduší v zemi.	umelci,opozice
705034471075143680	1456928291000	Po dnešku přibyla celá řada znalců Peroutkova díla: #kalousek #fiala #pospisil #zenisek #adamova #jurecka #dienstbier #dolejs #moravec	miroslav kalousek,pospisil,marek zenisek,adamova,jurecka,jiri dienstbier,dolejs,moravec,media,opozice,ferdinand peroutka
705011669064359936	1456922855000	Netušil jsem, že velekněz antizemanovské sekty M. Kalousek je nejen odborníkem v oblati ruských tajných služeb, ale též na dílo F. Peroutky.	ferdinand peroutka,soud,opozice,justice,miroslav kalousek
704989095408312320	1456917473000	Kauza Peroutka rozhodně nekončí. KPR v každém případě podá odvolání. Lze očekávat, že případ nakonec skončí u Ústavního soudu.	ferdinand peroutka,terezie kaslova,soud,opozice,justice
704978003453976576	1456914828000	2/2 Reakce odpůrců pana prezidenta? Peroutka je nezajímá, jen si chtějí "kopnout". Rád bych je upozornil, že toto není Státní soud.	ferdinand peroutka,terezie kaslova,soud,opozice,justice
704976022828142593	1456914356000	1/2 Prvoinstanční soud v "Kauze Peroutka" sleduji na on-line Blesk.cz. Můj čas, kdy se osobně u soudu vyjádřím, ještě přijde.	ferdinand peroutka,terezie kaslova,soud,opozice
703291354265358338	1456512700000	Pan ministr Zaorálek něco jiného říká panu prezidentovi a něco jiného médiím. Vyvolává to závažné otázky.	bohuslav sobotka,opozice,media
698926083199135744	1455471938000	Výrok současného příznivce pana premiéra jsem citoval už 18.11. 2015 ve vysílání České  televize: https://t.co/xki0GRFFZ7	bohuslav sobotka,opozice,cssd
698919645450018817	1455470403000	Pan prezident na F1 citoval výrok zastánce pana premiéra. Pan prezident skutečně nemůže za to, jak se příznivci pana premiéra vyjadřují.	bohuslav sobotka,opozice,cssd
696379675069833216	1454864827000	2/3 Ti první se nyní jistě zrůdně radují, jak to Klinice nandali, druzí teď budou útok paušálně zneužívat proti odpůrcům bezbřehé migrace.	klinika,migrace,neziskovky,opozice
696379374904438786	1454864755000	1/3 Dnes jsem uvedl k útoku na Kliniku: Je bezpodmínečně nutné téma migrace sebrat z rukou extremistů pravicových i levicových.	klinika,migrace,neziskovky,opozice
694105826714324992	1454322699000	Mýlka, válečnou sekeru vytáhl loni na podzim na podnět poradců pan premiér: https://t.co/ziYnDy4eEv	bohuslav sobotka,cssd,opozice
693862701689393154	1454264734000	Je mi líto, když takto vybudované dílo někteří neumětelové přivádějí do nižších pater politického vlivu: https://t.co/hHETZNoFfO	bohuslav sobotka,cssd,opozice
693816672420024320	1454253759000	3/3 Jestli někdo opustil levicové pozice, tak právě pan premiér, který opustil soc. dem. politiku směrem k pozicím bývalé Unie svobody.	bohuslav sobotka,opozice,cssd,respekt,economia,media,migrace
693816324397596672	1454253676000	2/3 Jestli někdo rozděluje společnost, tak je to pan premiér, který soustavně zostouzí ty, kteří poukazují na nebezpečí migrace.	bohuslav sobotka,opozice,cssd,respekt,economia,media,migrace
693816193145294848	1454253645000	1/3 V reakci na útoky pana premiéra na pana prezidenta v Respektu jsem dnes uvedl následujíci:	bohuslav sobotka,opozice,cssd,respekt,economia,media,migrace
693405657538695169	1454155766000	Unie je nyní tak trochu ve fázi Chamberlaina a Daladiera, ale možná se už na obzoru začínají objevovat De Gaulle nebo Churchill.	eu
692331543033946112	1453899677000	Málo politiků zachovalo chladnou hlavu. Zjistili, že Zeman nemluvil o Sobotkovi, ani k ničemu nikoho nevyzýval: https://t.co/2HoxDGToga	bohuslav sobotka,opozice,politici
692320794127515648	1453897114000	Povinná četba pro pana premiéra a Pražskou kavárnu: https://t.co/CJVI5AabvM	bohuslav sobotka,prazska kavarna,opozice
692013177211633666	1453823773000	V článku přepis části debaty v Tišnově, vyvrací hysterickou reakci pana premiéra: https://t.co/PAPzMmvM8U	media,opozice
691993897703047168	1453819176000	Ve Slavkově u Brna se na "kauzu" výroku pana prezidenta během debaty nezeptal jeden jediný občan. Hysterie tak náleží politikům a novinářům.	media,opozice,politici
689078474842214400	1453124085000	Britům je prostě Pražská kavárna cizí. Oceňují názory pana prezidenta: https://t.co/SCvI84QG7Y	prazska kavarna,opozice
671374267112660992	1448903073000	Důkaz místo slibů. Poradce p. premiéra O. Novotný: "V okolí pana premiéra o tom vedeme diskuse a toto je výsledek té naší kolektivní práce".	bohuslav sobotka,oto novotny,cssd,opozice
670543836167446528	1448705083000	S názory pana prezidenta na uprchlickou krizi podle průzkumu SANEP souhlasí 72,5 % lidí, s premiérem B. Sobotkou 35,5 %.	bohuslav sobotka,migrace
668923675509420032	1448318806000	Co na to Reportéři ČT?! Studentům z Brna zajistili kvůli "náhradnímu" 17.11. dva autobusy, jeden na přání primátora: https://t.co/K7zMG5cYmw	petr vokral,reporteri ct,media,ceska televize,studenti
668764143055425537	1448280771000	Lid je zdrojem veškeré státní moci, píše se v Ústavě České republiky. O elitě ani slovo.	elity,opozice
668685848397893632	1448262104000	Nové spojenectví. Premiér Sobotka, šéf muslimských obcí v ČR a Bakalův tisk otevřeně proti prezidentu republiky a slovenskému premiérovi.	bohuslav sobotka,zdenek bakala,media,economia
668485821092265985	1448214414000	Mám zahlcený mail žádostmi o odvolání premiéra B. Sobotky. Anonym, který zneužil mého jména na FB, netušil, jakou vyvolá občanskou aktivitu!	bohuslav sobotka,cssd,opozice,jiri ovcacek
668471258313564160	1448210942000	#koalicealbertov Omlouvám se Miroslavu Kalouskovi za zkomolení jména. Text jsem kopíroval z médií. https://t.co/N66stqZEmt	miroslav kalousek,media
668466922581835777	1448209908000	#koalicealbertov V davu tisíců lidí byl například Miloslav Kalousek nebo Jiří Dienstbier​.	miroslav kalousek,jiri dienstbier,cssd,top09
668417361368715264	1448198092000	A zde je máme, nebohé "studenty", kteří chtěli 17.11. za asistence ČT a s posvěcením akademiků položit kytičku: https://t.co/VliK66LIDI	opozice,akademici,studenti,media,ceska televize
668064122374905856	1448113873000	Sobotka vystřelil z pomyslného děla na Hrad. Tento ostrov svobodného myšlení má ale pevné zdi: https://t.co/E6bO7ZcA4W	bohuslav sobotka,premier,cssd,opozice,top09
667974359122886656	1448092472000	Pan premiér zbytečně chodil kolem horké kaše. Mohl sdělit rovnou, že jde o přátelství s TOP 09: https://t.co/vWpwabC4NU	bohuslav sobotka,premier,cssd,opozice,top09
667694431982772224	1448025732000	Toto jsem uvedl 25. září 2015. Jen jsem tehdy netušil, že se ke kampani přidá i pan premiér. https://t.co/TcvzoLEQGS	bohuslav sobotka,premier,cssd,opozice
667607001224974336	1448004887000	Premiér Bohuslav Sobotka si definitivně vybral: Není hlasem národa. Stal se hlasem médií.	bohuslav sobotka,premier,cssd,media,opozice
667083956551069697	1447880183000	V ČT jsem dnes uvedl, že ministr Dienstbier vstřícným postojem k migrantům ohrožuje bezpečnost ČR. https://t.co/oSE9PP3NvI	jiri dienstbier,opozice,migrace,cssd
666668978023084033	1447781245000	Ukázka "kultivovanosti" odpůrců pana prezidenta, oné "elity". Na Hradčanském náměstí skandování: Máme tvoje trenky! Máme tvoje trenky!	opozice,ztohoven,elity
666611279092674561	1447767488000	Pan prezident na Albertově: Hlas prezidenta republiky má být hlasem národa, ne hlasem médií.	media
664766021035810816	1447327544000	Soutěž TOP 09 pro příslušníky StB, kteří šmírovali na protirežimních demonstracích? https://t.co/67XINVWfnI	top09,opozice
664707506921410560	1447313593000	Miroslava Kalouska hledat netřeba. Adresa v 80. letech: Národní fronta, Čs. strana lidová. Adresa dnes: TOP 09. https://t.co/cvOGjoEroW	miroslav kalousek,top09,kdu-csl,opozice
664699030077890561	1447311572000	Věřím, že farář M. Vymětal uprchlíky v Drahonicích úporně přemlouvá, aby od hladovky upustili, nesebepoškozovali se a nenapadali ochranku.	mikulas vymetal,migrace,opozice
664495238115889153	1447262985000	3/3 Co kdyby příště pan ministr spěchal - a na I. nádvoří probíhalo přijetí zahraničního státníka s vojenskými poctami?!	herman
664495133543501825	1447262960000	2/3 Široká veřejnost takové opatření vždy respektuje. Zdá se však, že budeme muset vystavit speciální ministerské hradní VIP průkazy.	herman
664495071946022912	1447262945000	1/3 Pan ministr Herman je trošku nedůtklivý. Při velkých akcích je logicky část Hradu krátkodobě uzavřena.	herman
661858023653117952	1446634224000	Děti v Lanškrouně symbolicky vrátily panu prezidentovi standartu, kterou nedávno ukradli na Hradě "umělci". https://t.co/JlqhT8egRQ	prazska kavarna,opozice,umelci
661471302612606976	1446542022000	Co vadí na Facebooku? Snímky hrdinů Pražské kavárny - Pussy Riot. https://t.co/GuoVZ6ZLOA	prazska kavarna,opozice,pussy riot
661218384101711873	1446481722000	Diskuse pana prezidenta s občany obce Zámrsk. Přišlo na 280 lidí. První dotaz patřil dvěma "červenotrenýrkářům". https://t.co/Xcbc6nKZmp	prazska kavarna,opozice,ztohoven
660033334765047808	1446199184000	Pronést dvacetiminutový projev spatra by pro 99 procent českých politiků byl takový výkon, že by se skáceli přímo na pódiu.	opozice,prazska kavarna
659771892983820292	1446136851000	Politolog Kamil Švec tvrdí, že předchozí prezidenti měli vždy důvěru cca 70%. Fakta-V. Havel r. 98-03 měl 40 až 60%: https://t.co/69ZfAKB29O	kamil svec,vaclav havel,media,opozice
659396412971614208	1446047330000	Pan prezident uctil památku T. G. M. Uřvanci z Pražské kavárny ostudně povykovali i při státní hymně. https://t.co/PKG9j2iuA0	prazska kavarna,opozice,fasizace,cervene trenky,umelci
657091185362739200	1445497721000	V neděli od 11 hod. vystoupí pan prezident na Blesk.cz v pořadu "S prezidentem v Lánech". A co na to Ztohoven? https://t.co/maUNw2aqve	prazska kavarna,opozice,fasizace,ztohoven,cervene trenky,umelci
655688648818597888	1445163330000	Svobodný prostor v praxi. Pro vstup do tohoto prostoru stačí zmínit Pražskou kavárnu, uprchlíky a F. Peroutku. http://t.co/4OOW9CAy1Z	prazska kavarna,opozice,ferdinand peroutka,migrace
655664930125950976	1445157675000	Pražská kavárna po mých včerejších kritických výrocích vyřadila na nějaký čas z provozu můj facebookový profil. http://t.co/ZkSMaeXTJp	prazska kavarna,opozice
